,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24,It 25,It 26,It 27,It 28,It 29
619,-119.798874,-97.080574,-96.01011,-102.49998,-101.57406,-105.49482,-108.0479,-98.245995,-104.38849,-114.65233,-119.798874,-97.080574,-96.01011,-102.49998,-101.57406,-105.49482,-108.0479,-98.245995,-104.38849,-114.65233,-107.45391,-97.50104,-98.450096,-2.804054,-94.805046,-102.09844,-100.28854,-107.17743,-100.42241,-97.48386
620,-107.61992,-97.19787,-103.37886,-99.00822,-104.07538,-100.92696,-102.380875,-98.51936,-98.19384,-98.87572,-107.61992,-97.19787,-103.37886,-99.00822,-104.07538,-100.92696,-102.380875,-98.51936,-98.19384,-98.87572,-103.910515,-99.85415,-100.51752,-8.546484,-96.14578,-104.69924,-106.48808,-103.78512,-100.519226,-13.819441
621,-103.13221,-93.80057,-13.436774,-101.13658,-18.783543,-10.458348,-7.953101,-95.06028,-101.28865,-99.74652,-103.13221,-93.80057,-13.436774,-101.13658,-18.783543,-10.458348,-7.953101,-95.06028,-101.28865,-99.74652,-102.990234,-102.7664,-109.06828,-14.707847,-129.90921,-106.0247,-104.89399,-104.207146,-98.784424,-96.60492
622,-21.9336,-97.69484,-102.969955,-101.94323,-99.67384,-101.95975,-98.47375,-107.40146,-99.630005,-100.09037,-21.9336,-97.69484,-102.969955,-101.94323,-99.67384,-101.95975,-98.47375,-107.40146,-99.630005,-100.09037,-102.545525,-101.234985,-96.08256,-14.397673,-100.80073,-108.19378,-106.25123,-107.535324,-91.45186,-101.09325
623,-102.36716,-21.464458,-104.79728,-104.0445,-100.47637,-106.09192,-105.87412,-97.50086,-106.72142,-103.96426,-102.36716,-21.464458,-104.79728,-104.0445,-100.47637,-106.09192,-105.87412,-97.50086,-106.72142,-103.96426,-103.382256,-97.69718,-101.45606,-107.19461,-101.63988,-102.06511,-105.92393,-105.429665,-96.90489,-97.96574
624,-99.6528,-101.68909,-109.66672,-105.573395,-96.909836,-10.866304,-120.19841,-96.76915,-101.75735,-102.06332,-99.6528,-101.68909,-109.66672,-105.573395,-96.909836,-10.866304,-120.19841,-96.76915,-101.75735,-102.06332,-101.25685,-100.981064,-98.932076,-105.988625,-106.13701,-111.25265,-96.54194,-105.33694,-100.65823,-98.03556
625,-102.17167,-100.451584,-95.44776,-101.24114,-98.07593,-107.560104,-100.70938,-111.72998,-100.788086,-103.61021,-102.17167,-100.451584,-95.44776,-101.24114,-98.07593,-107.560104,-100.70938,-111.72998,-100.788086,-103.61021,-100.66426,-12.645177,-100.04043,-104.96215,-103.215065,-102.566956,-103.41333,-109.263855,-103.640015,-94.65408
626,-104.87086,-99.8059,-106.97649,-104.1562,-101.70897,-102.01559,-100.32731,-100.241615,-107.48674,-104.182556,-104.87086,-99.8059,-106.97649,-104.1562,-101.70897,-102.01559,-100.32731,-100.241615,-107.48674,-104.182556,-100.46601,-97.42187,-96.54187,-104.92294,-103.03513,-102.33037,-103.04766,-103.57062,-102.8302,-97.91425
627,-103.48922,-101.3493,-132.21275,-101.63604,-98.56123,-102.74685,-103.08779,-102.9465,-103.37928,-93.71728,-103.48922,-101.3493,-132.21275,-101.63604,-98.56123,-102.74685,-103.08779,-102.9465,-103.37928,-93.71728,-100.41828,-103.99441,-93.27908,-103.39048,-100.84351,-13.205652,-104.060486,-106.50316,-104.49969,-17.579948
628,-107.894936,-96.72193,-99.035545,-98.5628,-12.304985,-119.6139,-103.70813,-97.4363,-102.47533,-105.16251,-107.894936,-96.72193,-99.035545,-98.5628,-12.304985,-119.6139,-103.70813,-97.4363,-102.47533,-105.16251,-104.04381,-106.37785,-111.495995,-102.232666,-97.32205,-99.237564,-103.41191,-107.25079,-26.220144,-96.89585
629,-105.93443,-94.108665,-95.97298,-99.12374,-100.270226,-104.15303,-101.25865,-99.24065,-105.794334,-101.84027,-105.93443,-94.108665,-95.97298,-99.12374,-100.270226,-104.15303,-101.25865,-99.24065,-105.794334,-101.84027,-103.56356,-102.79009,-99.66498,-95.27962,-95.43205,-104.52129,-100.93352,-101.60775,-10.290465,-101.42485
630,-117.50924,-94.48314,-98.96154,-100.672646,-107.65085,-101.41846,-98.49954,-28.465136,-23.699217,-102.832466,-117.50924,-94.48314,-98.96154,-100.672646,-107.65085,-101.41846,-98.49954,-28.465136,-23.699217,-102.832466,-101.72058,-99.93813,-110.200264,-102.2443,-100.60242,-98.17766,-100.72406,-92.16142,-105.89029,-102.517334
631,-110.24193,-108.12545,-101.89523,-105.88573,-100.89737,-102.19638,-101.85807,-94.05853,-102.49286,-104.06032,-110.24193,-108.12545,-101.89523,-105.88573,-100.89737,-102.19638,-101.85807,-94.05853,-102.49286,-104.06032,-97.3002,-103.26603,-97.96487,-104.736046,-93.455185,-112.8323,-101.617,-103.17514,-104.43386,-11.297122
632,-8.593418,-99.96055,-97.79394,-17.268852,-98.30927,-103.71183,-101.65254,-100.21282,-104.12414,-101.05101,-8.593418,-99.96055,-97.79394,-17.268852,-98.30927,-103.71183,-101.65254,-100.21282,-104.12414,-101.05101,-101.16019,-5.7915382,-115.57156,-103.839005,-96.395325,-19.196865,-102.07173,-102.97612,-100.516266,-104.98666
633,-105.38711,-102.71357,-102.91667,-99.55728,-97.87844,-105.042625,-90.25424,-105.58885,-102.92646,-105.32132,-105.38711,-102.71357,-102.91667,-99.55728,-97.87844,-105.042625,-90.25424,-105.58885,-102.92646,-105.32132,-117.1508,-101.215866,-98.482285,-101.4962,-96.46449,-17.721306,-101.65122,-108.28028,-5.8226495,-88.1866
634,-103.41206,-112.3922,-107.12311,-15.2250395,-103.45687,-98.30036,-98.7751,-105.45586,-102.034805,-102.11512,-103.41206,-112.3922,-107.12311,-15.2250395,-103.45687,-98.30036,-98.7751,-105.45586,-102.034805,-102.11512,-99.10392,-100.103905,-97.63945,-102.73892,-99.93718,-100.2517,-103.27433,-101.19214,-101.59659,-12.73999
635,-101.218765,-97.74913,-105.651726,-102.49827,-18.687984,-96.99061,-97.98018,-14.629563,-105.427505,-103.48226,-101.218765,-97.74913,-105.651726,-102.49827,-18.687984,-96.99061,-97.98018,-14.629563,-105.427505,-103.48226,-99.42467,-15.985608,-98.025055,-100.92305,-106.224625,-100.05293,-105.354034,-103.82914,-98.46149,-87.50799
636,-99.11276,-100.26276,-106.934135,-105.475914,-95.90444,-102.97448,-101.069824,-103.95148,-103.94935,-106.22475,-99.11276,-100.26276,-106.934135,-105.475914,-95.90444,-102.97448,-101.069824,-103.95148,-103.94935,-106.22475,-94.05029,-17.321098,-102.25666,-107.74505,-105.32321,-103.305504,-105.156944,-104.57397,-103.84371,-100.70332
637,-100.78985,-100.05574,-108.64065,-107.288795,-102.58131,-103.12336,-92.97538,-101.50275,-101.53153,-102.876114,-100.78985,-100.05574,-108.64065,-107.288795,-102.58131,-103.12336,-92.97538,-101.50275,-101.53153,-102.876114,-99.62912,-100.88133,-96.235214,-101.75959,-100.91903,-106.620476,-102.412895,-101.68313,-105.40137,-98.79997
638,-103.28459,-103.45041,-103.98695,-105.2439,-101.61564,-103.14,-101.295784,-103.69785,-101.78454,-99.90562,-103.28459,-103.45041,-103.98695,-105.2439,-101.61564,-103.14,-101.295784,-103.69785,-101.78454,-99.90562,-102.61133,-103.454796,-91.4845,-105.22437,-96.561195,-103.079124,-102.77491,-101.84058,-103.479195,-94.02939
639,-115.073074,-101.445595,-102.59929,-101.31364,-102.562485,-14.894317,-101.142975,-105.77152,-101.71616,-122.51094,-115.073074,-101.445595,-102.59929,-101.31364,-102.562485,-14.894317,-101.142975,-105.77152,-101.71616,-122.51094,-97.09809,-104.73364,-97.60413,-100.55862,-98.895584,-100.01085,-107.45743,-101.39499,-102.09754,-98.555435
640,-118.1015,-97.42325,-99.55942,-101.6404,-22.22759,-103.38467,-101.91066,-111.53584,-107.3192,-101.43358,-118.1015,-97.42325,-99.55942,-101.6404,-22.22759,-103.38467,-101.91066,-111.53584,-107.3192,-101.43358,-100.048996,-105.125595,-96.68139,-102.56472,-101.3017,-102.582405,-102.44035,-99.59604,-109.67354,-99.40611
641,-19.054573,-101.315155,-98.128525,-99.84048,-15.5868,-99.353004,-97.194626,-104.2746,-103.26102,-99.48932,-19.054573,-101.315155,-98.128525,-99.84048,-15.5868,-99.353004,-97.194626,-104.2746,-103.26102,-99.48932,-103.988914,-105.890854,-97.67928,-100.76621,-96.71576,-99.06667,-105.88448,-106.17564,-108.1639,-104.57069
642,-101.308235,-99.59352,-97.69776,-100.85348,-103.322365,-102.9124,-103.57831,-100.4787,-18.519869,-99.36699,-101.308235,-99.59352,-97.69776,-100.85348,-103.322365,-102.9124,-103.57831,-100.4787,-18.519869,-99.36699,-105.034966,-100.130775,-98.45424,-104.632675,-100.18104,-98.9896,-97.178635,-102.87846,-108.86393,-94.7646
643,-120.583084,-102.246414,-104.107346,-101.15412,-121.88375,-102.02562,-100.66985,-102.33075,-100.19244,-102.09046,-120.583084,-102.246414,-104.107346,-101.15412,-121.88375,-102.02562,-100.66985,-102.33075,-100.19244,-102.09046,-105.41756,-99.40541,-102.19325,-98.675064,-97.83559,-106.306854,-100.166275,-102.61401,-99.8251,-100.999214
644,-106.115074,-102.24589,-99.72315,-103.87315,-95.56635,-11.636079,-101.4317,-98.023544,-104.39017,-106.74925,-106.115074,-102.24589,-99.72315,-103.87315,-95.56635,-11.636079,-101.4317,-98.023544,-104.39017,-106.74925,-104.54754,-104.901855,-100.1121,-103.35389,-104.107346,-99.262924,-123.81322,-105.56168,-101.7927,-102.45906
645,-18.041903,-99.78856,-103.65937,-100.07551,-102.030045,-97.974014,-97.84937,-103.42547,-99.562004,-102.67364,-18.041903,-99.78856,-103.65937,-100.07551,-102.030045,-97.974014,-97.84937,-103.42547,-99.562004,-102.67364,-104.54039,-97.90838,-100.44355,-105.00569,-98.41693,-99.02865,-101.505,-106.36133,-125.08106,-12.082871
646,-101.526215,-101.31123,-106.82053,-119.3121,-94.62365,-91.669174,-98.87484,-120.59653,-102.93206,-102.525925,-101.526215,-101.31123,-106.82053,-119.3121,-94.62365,-91.669174,-98.87484,-120.59653,-102.93206,-102.525925,-104.03464,-98.39095,-106.80053,-101.72182,-99.69032,-103.64249,-11.382606,-102.54001,-97.96925,-104.70792
647,-120.87224,-100.88216,-106.27514,-110.02084,-103.7691,-99.099976,-100.172585,-105.64944,-100.61984,-103.727,-120.87224,-100.88216,-106.27514,-110.02084,-103.7691,-99.099976,-100.172585,-105.64944,-100.61984,-103.727,-104.6411,-101.97468,-101.00033,-99.26275,-101.37702,-113.33398,-100.64894,-106.46919,-98.90902,-105.04774
648,-98.2018,-22.185404,-105.34029,-102.21766,-107.060135,-97.737045,-99.99185,-101.17369,-99.889946,-99.71984,-98.2018,-22.185404,-105.34029,-102.21766,-107.060135,-97.737045,-99.99185,-101.17369,-99.889946,-99.71984,-107.04001,-100.965515,-100.48057,-102.098,-102.59009,-99.649376,-9.23062,-106.0372,-101.60181,-101.36007
649,-108.80211,-21.219215,-105.13043,-107.01014,-108.846886,-102.5039,-100.102295,-96.06403,-103.94463,-101.087616,-108.80211,-21.219215,-105.13043,-107.01014,-108.846886,-102.5039,-100.102295,-96.06403,-103.94463,-101.087616,-102.79647,-100.12041,-95.7331,-101.88269,-97.80879,-98.636185,-101.09816,-97.34352,-103.21509,-99.88323
650,-104.69776,-104.14438,-101.71252,-107.72193,-102.23977,-96.51941,-103.62377,-103.98702,-94.4966,-99.06873,-104.69776,-104.14438,-101.71252,-107.72193,-102.23977,-96.51941,-103.62377,-103.98702,-94.4966,-99.06873,-103.76009,-97.95239,-100.67487,-101.83804,-100.82979,-98.861206,-100.53059,-108.7054,-103.185646,-101.36462
651,-104.318214,-96.19393,-105.59869,-100.13258,-107.49179,-102.62976,-104.3052,-97.97576,-102.229645,-98.787926,-104.318214,-96.19393,-105.59869,-100.13258,-107.49179,-102.62976,-104.3052,-97.97576,-102.229645,-98.787926,-107.1526,-102.52119,-95.26041,-102.14166,-96.36168,-129.72174,-97.28517,-108.11589,-101.44435,-103.35245
652,-102.656525,-100.67617,-103.46978,-100.239105,-104.26588,-104.54726,-101.90653,-101.70317,-107.07812,-98.625725,-102.656525,-100.67617,-103.46978,-100.239105,-104.26588,-104.54726,-101.90653,-101.70317,-107.07812,-98.625725,-105.27619,-97.36797,-103.65027,-105.210304,-99.0158,-10.757232,-103.20716,-102.95044,-99.74687,-96.02313
653,-99.58138,-95.22219,-101.04143,-100.100266,-97.313675,-103.58311,-100.32811,-102.07144,-104.85581,-99.63323,-99.58138,-95.22219,-101.04143,-100.100266,-97.313675,-103.58311,-100.32811,-102.07144,-104.85581,-99.63323,-99.72172,-100.4619,-101.20631,-102.42114,-99.20389,-14.296414,-99.07281,-103.82148,-103.522026,-99.92228
654,-103.05483,-101.26628,-105.86812,-95.45328,-101.479866,-95.67852,-4.1080346,-102.56819,-105.051025,-101.0905,-103.05483,-101.26628,-105.86812,-95.45328,-101.479866,-95.67852,-4.1080346,-102.56819,-105.051025,-101.0905,-4.849308,-97.16955,-122.39186,-105.12931,-96.30295,-98.14328,-101.655464,-100.36362,-12.296757,-96.149994
655,-9.016567,-101.17162,-100.51349,-101.82199,-97.21643,-111.49792,-99.222984,-103.79633,-107.704475,-101.5583,-9.016567,-101.17162,-100.51349,-101.82199,-97.21643,-111.49792,-99.222984,-103.79633,-107.704475,-101.5583,-106.93886,-101.49661,-109.72609,-103.71375,-96.60427,-16.423605,-103.00153,-103.12486,-94.73521,-103.24412
656,-100.712715,-98.07048,-96.74948,-108.884605,-100.138405,-99.04268,-102.88443,-99.44689,-107.59846,-107.2903,-100.712715,-98.07048,-96.74948,-108.884605,-100.138405,-99.04268,-102.88443,-99.44689,-107.59846,-107.2903,-100.86498,-98.6646,-117.96711,-104.74433,-99.61761,-104.2804,-98.25773,-112.5319,-102.021065,-94.54194
657,-102.83774,-102.15844,-98.91203,-19.717783,-108.13314,-101.359886,-99.31089,-95.709,-101.5183,-103.157524,-102.83774,-102.15844,-98.91203,-19.717783,-108.13314,-101.359886,-99.31089,-95.709,-101.5183,-103.157524,-105.97954,-101.18621,-100.5346,-105.62242,-96.97102,-100.50586,-99.5564,-94.49575,-98.633995,-99.735435
658,-105.50676,-103.58548,-113.54454,-20.711918,-98.293526,-102.783264,-99.97232,-103.49769,-99.6448,-105.79286,-105.50676,-103.58548,-113.54454,-20.711918,-98.293526,-102.783264,-99.97232,-103.49769,-99.6448,-105.79286,-103.39928,-102.133804,-99.0774,-104.567635,-95.65269,-102.01674,-100.03802,-103.623985,-97.38249,-100.9861
659,-102.32593,-101.187584,-106.3858,-12.065752,-98.69149,-13.012156,-104.36332,-106.80023,-101.358185,-106.167244,-102.32593,-101.187584,-106.3858,-12.065752,-98.69149,-13.012156,-104.36332,-106.80023,-101.358185,-106.167244,-109.82488,-96.3147,-102.41117,-103.40529,-100.85148,-99.67416,-99.13626,-104.03946,-99.90023,-94.097946
660,-16.45765,-102.9706,-105.166756,-103.056366,-16.917505,-94.94981,-98.682655,-96.30076,-96.823784,-106.51264,-16.45765,-102.9706,-105.166756,-103.056366,-16.917505,-94.94981,-98.682655,-96.30076,-96.823784,-106.51264,-107.58414,-101.065544,-104.031906,-105.43266,-106.699394,-100.68884,-101.04032,-107.78016,-98.558174,-97.78262
661,-100.74135,-100.07179,-111.85045,-103.10393,-106.70899,-9.192377,-101.10162,-99.102776,-101.66694,-103.757805,-100.74135,-100.07179,-111.85045,-103.10393,-106.70899,-9.192377,-101.10162,-99.102776,-101.66694,-103.757805,-104.198296,-100.798096,-98.78901,-103.91194,-97.65726,-1.8868717,-97.1585,-104.20515,-102.86287,-97.535545
662,-105.06106,-102.18029,-101.90858,-100.74116,-11.716851,-103.05458,-94.12164,-99.61067,-100.74377,-94.83769,-105.06106,-102.18029,-101.90858,-100.74116,-11.716851,-103.05458,-94.12164,-99.61067,-100.74377,-94.83769,-103.2502,-98.53088,-97.06958,-104.05705,-97.05481,-101.29026,-97.3395,-104.35621,-102.01875,-96.53164
663,-106.90121,-102.326385,-100.4809,-100.75952,-101.29957,-102.57672,-97.28539,-99.45715,-102.42064,-99.27668,-106.90121,-102.326385,-100.4809,-100.75952,-101.29957,-102.57672,-97.28539,-99.45715,-102.42064,-99.27668,-113.81647,-103.735085,-92.345436,-105.54396,-92.10742,-11.929691,-101.0701,-103.59538,-100.99648,-97.26287
664,-101.94925,-100.85696,-99.46122,-105.1258,-14.017166,-101.41686,-102.46144,-99.14417,-99.958244,-98.41586,-101.94925,-100.85696,-99.46122,-105.1258,-14.017166,-101.41686,-102.46144,-99.14417,-99.958244,-98.41586,-103.474754,-97.54566,-97.31026,-104.56791,-98.77713,-18.88377,-101.12981,-103.9322,-107.29793,-101.574356
665,-100.88455,-111.22356,-102.45965,-101.152534,-104.77997,-106.571236,-101.246765,-96.124886,-108.799286,-103.12112,-100.88455,-111.22356,-102.45965,-101.152534,-104.77997,-106.571236,-101.246765,-96.124886,-108.799286,-103.12112,-105.27094,-100.09385,-99.37623,-104.32432,-99.2049,-91.05231,-98.173515,-101.93143,-100.70389,-90.34346
666,-105.83642,-94.31715,-104.38013,-101.21318,-102.633194,-107.82068,-97.180595,-99.205696,-103.768,-98.428795,-105.83642,-94.31715,-104.38013,-101.21318,-102.633194,-107.82068,-97.180595,-99.205696,-103.768,-98.428795,-100.89936,-99.73037,-102.014015,-99.72274,-101.17274,-102.63034,-100.84487,-102.88148,-91.5668,-99.48098
667,-101.563324,-98.52398,-107.899826,-129.8896,-100.99005,-99.635826,-101.2832,-100.88626,-107.22848,-100.95217,-101.563324,-98.52398,-107.899826,-129.8896,-100.99005,-99.635826,-101.2832,-100.88626,-107.22848,-100.95217,-99.1295,-96.64505,-99.59588,-104.42824,-98.30551,-8.906309,-104.20188,-99.2446,-102.17138,-14.247167
668,-105.19403,-92.884834,-103.88037,-110.20653,-98.49588,-99.64122,-99.17103,-98.59627,-104.36944,-103.11663,-105.19403,-92.884834,-103.88037,-110.20653,-98.49588,-99.64122,-99.17103,-98.59627,-104.36944,-103.11663,-105.37369,-99.3799,-100.818855,-102.209885,-100.09048,-104.23115,-103.20776,-102.46981,-101.81549,-101.59548
669,-105.751366,-98.1508,-113.465614,-105.1646,-85.54453,-101.06904,-105.82989,-98.416855,-101.119225,-100.71266,-105.751366,-98.1508,-113.465614,-105.1646,-85.54453,-101.06904,-105.82989,-98.416855,-101.119225,-100.71266,-104.30391,-101.68352,-99.85643,-102.8254,-97.6662,-104.54309,-100.89534,-129.088,-102.18273,-14.8775425
670,-112.52479,-97.127396,-107.35285,-100.87029,-98.09264,-97.56,-99.74702,-98.54346,-107.63133,-109.52313,-112.52479,-97.127396,-107.35285,-100.87029,-98.09264,-97.56,-99.74702,-98.54346,-107.63133,-109.52313,-103.183945,-101.44122,-103.122375,-102.21032,-98.85454,-100.500854,-102.70528,-109.054146,-4.622079,-90.2553
671,-116.27243,-97.551025,-103.6509,-102.59802,-89.32751,-99.42487,-96.5862,-99.875595,-103.4939,-100.869835,-116.27243,-97.551025,-103.6509,-102.59802,-89.32751,-99.42487,-96.5862,-99.875595,-103.4939,-100.869835,-104.66303,-100.58719,-101.376884,-90.64528,-93.4578,-13.274705,-101.13694,-104.81007,-2.9113798,-100.27426
672,-98.992805,-102.029076,-104.5541,-106.32023,-97.375244,-106.43092,-100.9969,-98.23739,-104.501595,-98.9511,-98.992805,-102.029076,-104.5541,-106.32023,-97.375244,-106.43092,-100.9969,-98.23739,-104.501595,-98.9511,-105.588875,-99.29894,-100.62098,-103.67335,-100.476204,-11.387316,-13.270607,-98.26165,-99.40231,-103.98823
673,-97.049095,-105.161064,-105.73224,-105.50518,-105.82104,-103.79697,-100.06964,-103.81669,-103.9544,-103.72948,-97.049095,-105.161064,-105.73224,-105.50518,-105.82104,-103.79697,-100.06964,-103.81669,-103.9544,-103.72948,-106.92372,-96.71966,-99.474434,-100.42603,-98.35074,-10.015949,-9.867881,-99.87695,-101.721794,-101.430885
674,-97.00513,-99.16855,-102.200806,-13.951176,-18.70639,-105.98315,-101.14464,-93.34285,-101.74214,-100.97778,-97.00513,-99.16855,-102.200806,-13.951176,-18.70639,-105.98315,-101.14464,-93.34285,-101.74214,-100.97778,-111.833954,-117.50104,-98.917755,-102.32728,-93.69311,-100.3993,-102.29643,-99.36663,-97.438416,-97.71265
675,-95.2183,-102.21052,-101.23369,-101.427795,-110.57597,-103.445206,-100.66522,-101.85725,-100.96195,-101.48292,-95.2183,-102.21052,-101.23369,-101.427795,-110.57597,-103.445206,-100.66522,-101.85725,-100.96195,-101.48292,-104.23783,-102.778465,-90.15375,-104.6487,-94.37352,-101.15855,-105.44709,-107.1379,-103.72992,-104.86933
676,-106.38995,-104.61704,-105.70086,-99.64579,-106.863396,-105.24078,-106.27515,-102.39487,-102.89511,-101.56477,-106.38995,-104.61704,-105.70086,-99.64579,-106.863396,-105.24078,-106.27515,-102.39487,-102.89511,-101.56477,-104.56328,-100.41524,-101.75936,-102.520905,-98.802475,-101.77282,-104.33505,-101.51886,-107.5783,-100.25368
677,-109.80489,-96.29622,-102.54474,-102.66483,-103.12736,-101.966,-104.044106,-96.30156,-109.335335,-98.576836,-109.80489,-96.29622,-102.54474,-102.66483,-103.12736,-101.966,-104.044106,-96.30156,-109.335335,-98.576836,-102.20493,-99.58121,-105.35351,-103.499275,-94.97954,-102.33026,-100.553696,-103.36865,-104.305214,-98.72692
678,-107.582275,-98.75304,-106.35854,-95.552376,-103.73367,-100.69506,-107.60303,-10.996226,-104.450005,-101.656204,-107.582275,-98.75304,-106.35854,-95.552376,-103.73367,-100.69506,-107.60303,-10.996226,-104.450005,-101.656204,-107.954094,-100.49244,-101.672134,-104.93237,-121.59145,-105.049194,-103.56801,-100.33689,-100.72396,-96.25749
679,-102.78744,-101.51457,-111.48676,-101.38094,-112.00938,-98.66864,-100.91323,-97.97588,-101.70642,-100.745255,-102.78744,-101.51457,-111.48676,-101.38094,-112.00938,-98.66864,-100.91323,-97.97588,-101.70642,-100.745255,-108.446526,-100.508804,-100.699615,-104.37894,-99.23645,-100.987625,-109.10661,-102.099236,-99.099,-90.08207
680,-106.69185,-102.68509,-104.235374,-98.4077,-97.58249,-98.21075,-100.83009,-98.030334,-101.65241,-98.97506,-106.69185,-102.68509,-104.235374,-98.4077,-97.58249,-98.21075,-100.83009,-98.030334,-101.65241,-98.97506,-102.35471,-88.979385,-107.07364,-105.16182,-97.180084,-97.11997,-107.019165,-106.85725,-98.92919,-96.79951
