,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9
990,-102.99025,-103.12294,6.470757,-14.528534,-113.75771,-102.71623,-98.79181,-98.27384,-101.50444,-91.378395
991,-103.1841,-101.471985,-99.74123,-11.444263,-105.381905,-98.93699,-96.34141,-87.70557,-105.13413,-60.563473
992,-101.48984,-102.05597,2.5714557,-18.215557,-102.63628,-125.77031,-99.48111,-103.20493,-93.63866,63.069744
993,-100.482185,-99.10156,-1.5200157,-93.95971,-101.45832,-99.538086,-100.84022,-94.73441,-101.73236,-59.958775
994,-101.35576,-100.044525,-99.46984,-98.40671,-100.835556,-92.96779,-102.53956,-103.81465,-101.93016,-81.30233
995,-97.539505,-101.5973,-99.63472,-94.456795,-101.92111,-96.09807,-104.36179,-107.84174,-93.9543,-92.6363
996,-102.51694,-99.336464,-101.044785,-100.24678,-6.677775,-92.00356,-103.79991,-101.34611,-106.18964,-82.058975
997,-101.850815,-98.86441,-3.6654582,-95.46978,-105.9733,-86.33915,-102.05591,-103.91305,-99.89481,-101.31297
998,-98.26906,-101.28021,3.063267,-100.794106,-100.19816,-97.77783,-102.12023,-99.92838,-105.05668,-136.83475
999,-98.03936,-10.963349,-102.36806,-97.412674,-103.116,-97.063675,-102.18832,-102.563644,-101.88776,-104.85269
1000,-114.21086,-102.80713,-98.54088,-97.8169,-101.95963,-91.9085,-102.79807,-100.38877,-101.173386,-89.37305
1001,-102.92688,-102.0085,-101.11992,-97.432304,-104.62076,-97.70762,-105.5591,-99.06996,-98.980446,-73.81241
1002,-101.40533,-101.483345,-104.77498,-94.856636,-100.82407,-94.01636,-102.978966,-106.18411,-98.94112,50.734344
1003,-97.92718,-102.1801,-96.5779,-96.558174,-103.80069,-97.88295,-98.355804,-98.34567,-97.506134,-71.03595
1004,-91.29537,-100.61892,4.6847596,-101.29795,-102.792534,-99.49944,-100.20492,-103.52789,-99.89748,40.096737
1005,-6.6958327,-98.09914,-82.355194,-104.33837,-102.52798,-95.10881,-98.08846,-104.24917,-97.23994,62.597958
1006,-102.24563,-99.50776,-89.30623,-94.77261,-100.92919,-96.263115,-98.43547,-101.828125,-19.898523,-85.75918
1007,-95.1943,-99.897385,-98.41491,-91.4592,-100.93409,-92.858665,-103.745476,-100.18288,-105.30811,19.452768
1008,-102.30874,-105.07471,-74.97018,-93.16242,-100.89543,-96.826035,-99.689804,-105.51018,-107.85087,-88.23683
1009,-97.89386,-100.912544,-10.681045,-93.53478,-101.325584,-94.88136,-102.268906,-103.71016,-107.265915,-95.218544
1010,-96.9144,-100.72682,-5.6901727,-100.22652,-101.31238,-96.02709,-103.4768,-98.633865,-106.57451,-101.30888
1011,-104.57595,-101.10977,-100.08684,-100.703285,-103.84002,-100.020294,-95.5577,-94.80423,-97.62192,-71.51486
1012,-101.40607,-102.5906,-102.09121,-90.75613,-103.52565,-97.906395,-100.655975,-99.66116,-103.7957,-73.82783
1013,-100.585205,-100.54179,-100.866066,-88.640335,-102.59832,-102.63414,-100.80573,-104.11751,-102.5137,-63.394123
1014,-101.59482,-11.695297,-96.61216,-88.943275,-110.19823,-99.53439,-100.167206,-91.86343,-103.40525,-80.628296
1015,-103.319885,-101.43642,-104.88831,-99.85269,-112.033615,-94.41987,-100.0843,-87.72591,-8.534614,-83.76996
1016,-101.796524,-101.786385,1.1790352,-98.76305,-103.94684,8.486483,-102.413536,-90.09079,-101.8224,-94.194435
1017,-104.31088,-101.56934,-2.701534,-98.970375,-103.09453,-96.49069,-99.122055,-102.181274,-96.40069,11.778668
1018,-96.59972,-99.60417,-1.4818178,-97.06357,-103.31211,-93.1505,-110.67978,-101.70393,-103.53119,-76.11873
1019,-99.76504,-96.20285,-1.9445591,-97.51276,-100.10924,-95.888435,-103.44111,-99.051704,-99.66777,-76.4671
1020,-98.4462,-102.42903,-102.82447,-91.68069,-103.11551,-95.40319,-101.113106,-92.13785,-96.33814,2.7553515
1021,-96.72527,-97.336334,-104.03745,-4.851762,-94.34815,-92.72729,-105.0639,-98.19944,-26.560108,-81.453316
1022,-100.556526,-101.48323,-102.28241,-0.67288333,-98.544716,-96.390144,-102.30335,-102.65856,-99.95183,-72.89433
1023,-100.712616,-99.21479,-99.16143,3.4568615,-103.78184,-95.38354,-100.893715,-101.905594,-93.08794,-95.35011
1024,-101.001915,-101.05836,7.7429013,-90.08148,-99.863914,-99.54919,-100.81023,-98.8168,-100.68125,-102.90123
1025,-100.24354,-101.05344,3.8232923,-95.885376,-96.885956,-98.18459,-103.56785,-100.66538,-99.07431,-101.622986
1026,-118.79976,-100.09555,1.957598,-91.04401,-100.429245,-98.88737,-104.214775,-96.37025,-88.84351,-90.802925
1027,-99.72783,-101.97456,4.3198767,-88.33389,-9.760304,-100.01956,-104.770584,-97.87362,-99.194176,-94.82459
1028,-101.13631,-100.69547,3.9577315,-103.1998,-4.6434054,-108.14859,-104.32842,-94.865524,-97.04561,-51.935173
1029,-96.23425,-100.36108,-97.88088,-105.25909,-102.0844,-93.66633,-100.88345,-82.32132,-95.51943,-73.56314
1030,-101.042114,-100.6245,16.923868,-94.3944,-103.56806,-96.5409,-97.97574,-102.0925,-91.8217,-81.13399
1031,-102.64037,-103.47862,-98.39586,-99.73941,-101.83646,-101.86193,-102.69286,-100.58213,-99.862,22.347496
1032,-99.79131,-101.55813,4.935235,-116.21974,-103.965195,-102.76437,-103.88124,-96.49691,-99.011345,-75.6493
1033,-102.30155,-101.136024,-1.0637379,-91.33725,-104.44486,-100.34822,-103.6814,-103.56012,-28.43915,-79.24454
1034,-98.8408,-102.42404,-6.5004654,-94.18871,-103.654396,-4.4517665,-102.56616,-98.58692,-97.11958,-77.70967
1035,-98.58779,-101.0291,-1.9165419,-91.394325,-102.70388,-97.168106,-103.91459,-100.76018,-98.974236,-75.501656
1036,-97.8276,-102.971466,-91.20667,-99.651276,-102.6495,3.4374053,-103.960106,-91.450584,-5.5199175,50.743958
1037,-97.38808,-102.69569,-91.532326,20.60396,-101.15542,-93.14157,-105.508026,-99.01333,-101.3891,-101.32462
1038,-100.71795,-96.87063,-99.54929,1.5212985,-101.89199,-96.07626,-103.50199,-95.12145,-99.308655,-82.925575
1039,-101.76511,-102.15296,-85.338715,8.344322,-101.83877,-89.283936,-103.507195,-99.339745,-93.28452,-98.13239
1040,-95.70314,-102.00831,-91.011024,-92.49147,1.837121,-91.5808,-104.073944,-98.59466,-99.2173,-102.85333
1041,-103.82022,-105.45708,-94.24557,-102.03417,-5.487906,-106.10359,-104.982285,-81.43011,-98.24616,-83.700325
1042,-105.94439,-12.599468,-100.47999,-93.2123,-94.95509,-98.919525,-103.91178,-76.27611,-18.06991,-86.2375
1043,-89.15692,-3.8620267,12.130723,-95.25636,-100.95953,-90.49777,-106.697655,-94.74218,-105.25253,-68.04895
1044,-103.48632,-104.90568,-99.5853,-94.507034,-103.087845,-92.049164,-108.78998,-90.8171,-20.426636,-86.180916
1045,-101.08919,-102.67617,-95.736694,-93.405174,-102.57407,-105.19532,-104.56901,-98.87775,-92.625885,-87.36361
1046,-97.594574,-102.89995,-97.47737,-96.48176,-103.59312,-96.81735,-103.008896,-100.35727,-21.13913,-94.81194
1047,-99.71797,-102.580345,-104.005394,-88.09281,-104.07684,-99.13537,-102.860245,-96.60459,-102.89573,-94.08851
1048,-93.041214,-92.55789,-98.82689,-95.60434,-100.10558,-97.4654,-95.89716,-100.75882,-102.74245,46.825386
1049,-97.96356,-94.68037,-3.6745663,-94.01056,-103.75534,-97.23778,-103.606544,-89.60406,-100.81163,-99.53577
1050,-105.98022,-102.50484,-14.341992,-97.30565,-98.89315,-90.23335,-101.44104,-85.23165,-102.740875,44.5338
1051,-100.27934,-99.65351,-5.560091,-87.6344,-103.02882,-93.254196,-102.88095,-90.30589,-107.10639,-60.2169
1052,-100.41821,-101.939186,-10.649415,-79.36651,-11.387595,-93.21485,-102.71313,-87.331406,-101.30648,-60.685017
1053,-100.17614,-104.858345,1.6454958,-117.989876,-20.599562,-98.39534,-95.14553,-94.80966,-106.24486,-76.89413
1054,-101.297485,-104.48227,-103.12791,-78.709724,-27.415428,-84.308365,-101.81794,-98.19901,-97.96032,-54.43301
1055,-100.08171,-98.30832,-99.14872,-94.482376,-36.14925,-92.40251,-99.797874,-96.787834,-97.88061,39.44918
1056,-104.40425,-94.47354,-96.58013,-5.664647,-100.67974,-99.757324,-101.238106,-99.758446,-97.80917,-95.139854
1057,-101.694626,-96.314384,13.95688,-5.667646,-3.9534578,-100.03987,-97.20368,-100.007805,-102.25917,-95.01822
1058,-99.71622,-91.78037,-0.47365335,-96.609,-101.87837,-96.872826,-96.80038,-98.18918,-99.2911,-89.755196
1059,-101.098755,-93.08807,-0.806694,-86.72581,-101.670746,-91.38443,-107.83447,-93.816,-102.977066,-66.00887
1060,-100.818085,-101.5064,-97.20952,-103.273575,-101.95436,-94.98403,-102.32379,17.664587,-100.80482,-108.26361
1061,-99.09218,-98.66513,-98.67163,-93.59331,-102.57132,-92.57844,-2.5668306,-96.39281,-19.818687,-43.782116
1062,-94.47013,-103.65279,19.9521,-71.756714,-102.23328,-96.55557,-105.79538,-3.3082817,-96.25838,-70.15412
1063,-88.979164,-100.47559,-104.20812,-95.48926,-102.54604,-96.50718,-102.86185,1.9012048,-94.45884,-87.971954
1064,-95.60093,-100.733986,5.6400557,-87.87321,-96.65157,-89.120186,-103.846085,9.960461,-24.649523,-102.7609
1065,-100.2582,-102.76379,-100.281204,-116.20374,-100.639305,-95.196526,-100.45981,-97.23504,-98.99199,-97.455025
1066,-92.15453,-102.65871,-96.774536,-79.00571,-94.971634,-96.6746,-99.96789,-98.825325,-97.84701,57.67281
1067,-101.78114,-105.273254,-2.567953,-98.78276,-99.74122,-98.35368,-101.76669,-101.356895,-100.44205,-80.714226
1068,-88.250854,-101.847466,-94.46255,-94.539345,-98.20874,-89.3934,-103.359245,-98.59796,-101.33354,-82.06672
1069,-90.640564,-102.453636,-101.96776,-99.76249,-100.972115,-97.93635,-105.020386,-101.164444,-102.2503,-109.59061
1070,-100.49563,-101.66696,-101.99594,-94.00502,-102.9913,-90.93283,-106.64714,-101.586075,-100.00285,-95.052864
1071,-102.28979,-102.30471,-96.2626,-108.934204,-98.067215,-74.26286,-105.49251,-89.32861,-99.370186,-70.971405
1072,-98.45629,-100.65833,-95.732544,-3.8232121,-99.34393,-94.32754,-102.90726,-96.47038,-18.728273,-86.73507
1073,-97.749084,-100.164734,-77.87514,-2.8464787,-97.15388,-93.00753,-104.90322,-90.259865,-102.05854,-38.162064
1074,-91.97166,-98.996254,-98.76147,-95.35719,-99.255936,-84.261475,-102.48822,-95.86522,-17.30534,-76.02872
1075,-94.79893,-100.566086,-99.45315,-90.25036,-100.27305,-85.46621,-102.280594,-89.16099,-23.863966,-79.90114
1076,-90.63208,-102.19675,-0.3006974,-95.66634,-102.153625,-89.71777,-101.04477,-89.27496,-99.25427,37.046093
1077,1.7954731,-95.547,-86.23582,-94.566864,-102.0286,-89.054825,-99.81388,13.572836,-96.73921,42.94479
1078,-109.05516,-101.506134,-94.018845,12.305981,-98.38591,-100.58691,-100.45608,-96.28036,-5.861786,-71.314995
1079,-101.048965,-105.57862,-96.40109,16.679565,-100.75045,-95.59512,-101.09142,-89.14657,-92.29324,-91.03618
1080,-102.1016,-99.488396,-94.62665,-95.26296,-98.90969,-96.0921,-101.02032,-100.37926,-99.78132,-77.01985
1081,-101.653175,-103.256744,-102.32594,-97.44641,-96.75704,-77.80877,-101.61512,-83.54105,-102.393105,-77.37474
1082,-90.62521,-13.092853,-99.641785,-74.65431,-100.64686,-70.5348,-102.702126,-97.97223,-93.08259,-89.482635
1083,-102.8727,-102.469894,-99.70541,-100.37118,-96.96675,-72.53864,-101.25258,-5.2843637,-89.268036,-98.6969
1084,-96.00481,-103.2177,-99.40372,24.878422,-103.702866,-53.393803,-102.40004,0.5093944,-96.36407,-98.23399
1085,-111.435036,-102.70528,-101.247154,-95.21609,-100.86532,-86.74951,-100.2041,7.835895,-93.769714,-87.626236
1086,-99.84105,-106.43835,-94.68498,-97.989624,-100.79174,-90.04897,-97.733315,-93.73282,-95.21838,-86.691055
1087,-103.751495,-95.94437,-71.057884,-90.865585,-104.004974,-85.237915,-97.30632,-86.29427,-93.38847,16.226181
1088,-111.25963,-102.67425,21.158504,-92.06806,-103.24429,-87.79871,-15.645259,-94.83829,-100.194145,-85.62016
1089,-93.69833,-101.96287,-97.81281,-94.43581,-105.048096,-91.77259,-84.667694,-81.72859,-101.73295,-90.15343
1090,-95.444695,-100.42412,-98.734116,-97.25321,-98.08516,-95.16598,-97.819115,-95.679276,-95.60269,-96.77975
1091,-101.56946,-100.11979,-98.423874,-95.47916,-97.88884,-92.250275,-96.14436,-93.00824,-91.122955,-40.47983
1092,-96.68868,-97.875404,-100.74823,-121.419754,-102.936844,-62.479076,-92.94385,-89.51266,-95.33008,-50.233788
1093,-95.50926,-15.158869,-97.767395,-103.7331,-96.18215,11.28583,-100.779205,-94.55762,-100.05687,-42.520676
1094,-102.03681,-101.9199,9.932522,-91.084175,-95.130035,-95.251305,-102.74684,-92.57766,-105.59689,41.82531
1095,-100.446625,-95.11957,-99.68643,-94.83813,-17.186853,-93.781555,-101.3218,-87.24274,-14.407583,-66.75798
1096,-102.95157,-104.938034,-97.20532,-96.69769,-17.448376,-73.72274,-101.856026,-100.06796,-27.921963,-82.46359
1097,-95.34616,-30.76304,-137.17729,-92.48668,-16.206999,-96.291435,-102.78789,-98.736595,-18.204851,24.81529
1098,-91.1991,-31.135063,-94.90878,-96.776215,-10.566566,-87.77165,-98.72988,-97.70323,-20.834675,-91.16565
1099,-96.31108,-25.80276,-98.636345,-93.836655,-18.090252,-95.79155,-98.95082,-101.64778,-8.476293,-72.62891
1100,-101.84799,-100.42342,15.512429,-88.379974,-101.27603,-90.770065,-99.01177,-5.63743,-97.12714,-87.91699
1101,-99.22754,-90.64286,14.603435,-94.91002,-98.82786,-96.902374,-100.49322,-99.06424,-100.62572,-94.56888
1102,14.545223,-94.58644,5.736054,-93.5607,-96.727646,-95.82898,-88.00228,2.5030553,-98.85565,-73.97183
1103,-100.11597,-101.893654,-0.5981865,-92.30951,-97.22438,-96.38329,-95.87504,-4.266259,-99.50064,-84.41188
1104,-98.701004,-101.29817,-99.33526,-85.696976,-97.49932,-91.24553,-96.89861,-8.702219,-97.521324,-96.98207
1105,-95.51936,-98.99373,-98.280785,-96.53076,-99.71332,-85.95916,-99.002304,-103.69784,-102.067154,-9.268096
1106,-94.901436,-104.2427,-98.5953,-91.18685,-98.296906,-96.9489,-98.133316,-99.46075,-102.82518,-98.18958
1107,-90.19615,-101.36619,-91.146675,-6.5393677,-103.1538,19.511635,-97.74612,15.5455065,-102.14465,-91.84656
1108,7.7047515,-100.521484,23.09905,-93.08316,-94.08318,-92.51916,-98.537926,-101.819565,-100.74336,-92.807915
1109,9.328972,-102.39412,-92.75597,-96.08021,-101.08617,-93.08835,-98.85821,13.778248,-90.18122,-82.65396
1110,-93.853714,-102.18368,-100.225586,-86.93074,-95.41668,-80.92531,-101.230286,-82.23369,-98.78704,-82.97383
1111,-97.605125,-100.14717,-82.74824,-87.58638,-4.2395296,-98.107254,-100.64906,-94.399605,-101.86638,32.637043
1112,-99.07283,-103.5075,-93.33129,-5.3062024,-97.26165,-99.21538,-101.46259,-94.3343,-92.73848,21.998802
1113,-101.547386,-104.40418,-95.05694,-78.07887,-98.60779,-100.1755,-100.06936,-93.97739,-95.38159,5.5508904
1114,4.896857,-100.06263,-97.479675,-99.17015,-97.6467,-91.05149,-98.199066,-107.438515,-6.0408115,34.73258
1115,-98.57766,-102.62847,-83.54544,23.646515,-99.260605,-98.76653,-102.05039,-99.99318,-91.32591,11.161231
1116,-97.800606,-105.34915,-95.19815,-92.45713,-101.95388,-89.38782,-98.95486,32.57872,-7.030296,-95.66492
1117,0.4907835,-104.77618,-96.22928,-9.553109,-99.417656,-97.47315,-99.978935,13.530126,-96.10709,29.867907
1118,-92.99114,-104.3279,-94.57972,-7.5046453,-103.755974,-96.90302,-103.70462,-84.56402,-100.40636,-82.60591
1119,-94.48035,-104.49625,-114.98438,18.305025,-94.897575,-97.82368,-99.17644,-104.64692,-103.783356,-88.79424
1120,-88.6743,-103.39465,9.307111,-89.189095,-98.905136,-97.32497,-94.97567,-100.40116,-95.19216,-94.72124
1121,24.282953,-103.55279,16.442291,-93.29869,-93.26043,-98.09071,-101.260445,-102.9217,-103.41519,11.229008
1122,-94.44606,-94.81243,-0.40477514,-89.83051,-94.0697,-68.180824,-98.46727,-101.42703,-102.20176,-89.0509
1123,10.010434,-96.59951,8.536414,-104.22843,-99.06324,-80.932526,-17.512407,-97.575005,-74.09941,-82.39426
1124,-99.49554,-3.8508568,-83.437325,-98.80478,-96.94911,-66.91748,-11.555052,-96.51687,-99.431694,-81.18605
1125,-100.93015,-9.437154,-78.81308,-95.88403,-101.58684,-81.10039,-106.158615,-94.665726,-99.993614,2.017671
1126,-101.606255,-100.71579,-100.35705,-100.94057,-102.249405,-93.83234,-10.701723,-95.16488,-101.59451,13.095258
1127,-101.978294,-97.556,17.608631,10.074263,-100.34716,-92.460976,-101.08878,-66.44589,-92.67106,-70.390465
1128,-6.3338904,-98.561226,-114.25584,13.663615,-101.64816,-88.8008,-102.67375,30.01448,-100.07027,-86.70914
1129,-101.6352,-94.47096,-86.39367,19.566656,-92.21617,-96.93973,-101.00345,8.579364,-105.338104,-8.532174
1130,-101.914246,-78.18418,2.1972039,7.743832,-96.909805,-98.21989,-101.92866,39.623272,-96.49382,-97.084816
1131,-98.038,-87.725204,-97.43275,-83.21809,-94.77955,-99.03793,-103.82324,-83.90791,-96.709724,-90.91118
1132,-102.683495,-92.33082,26.442114,-89.11519,-98.66533,-89.61412,-95.74384,-91.87468,-92.71774,-88.99672
1133,-92.69384,-105.928,-92.729454,-70.5961,-98.51479,-0.84728384,-102.602135,-87.882774,-98.672066,-48.75567
1134,-116.760574,-101.00882,-89.34018,-84.06338,-99.0152,-4.38293,-97.17785,-96.03406,-0.76966846,-70.603516
1135,-85.430855,-100.07588,-98.70609,-95.748634,-98.10137,-68.61102,-95.36232,-62.838585,9.319542,40.828484
1136,8.228143,-101.2261,-91.208725,-83.29732,-94.92119,-87.111595,-92.94635,15.44489,-19.271994,27.664438
1137,4.026514,-102.925316,-99.61426,-93.501434,-97.14392,-57.970505,-98.49335,9.793575,-120.44823,25.947227
1138,4.295033,-87.259,-97.62867,7.4992757,-100.08282,-77.47175,-97.95595,-16.187471,22.514072,16.507713
1139,11.439511,-98.354805,-100.08218,-9.379531,-99.469795,-98.02464,-95.19524,-9.4904785,-102.77418,40.04281
1140,-101.45011,-93.68794,-101.520226,-102.340614,-90.67543,-79.34073,-94.49379,-3.6899498,-93.402824,28.974573
1141,-92.72015,-91.08184,-100.3051,5.040956,-102.556854,12.313974,-99.48927,4.2934146,-91.19767,-85.015114
1142,-103.075615,-94.54852,-96.881386,18.97787,-97.52256,-74.33987,-96.597855,22.597015,-90.47375,-101.209984
1143,-99.99135,-93.58074,-98.53193,-84.533516,-100.65014,-99.26572,-99.02881,-87.367325,-90.145424,23.317976
1144,-101.67365,-99.71048,-99.96123,-96.802795,-96.21781,-101.10754,-99.17688,53.49941,-114.72429,-92.08245
1145,-90.69967,-105.2195,11.925711,62.76986,-94.648834,-92.30788,-102.84549,-75.859634,-102.71223,-95.599724
1146,-94.87773,-0.18811652,-97.98641,-103.92379,-100.165306,-97.58733,4.525101,-88.693405,-101.384544,-66.74092
1147,-97.760704,11.231953,-98.64585,-93.242455,-95.51195,-92.22059,-96.94186,44.617424,-120.66839,43.881702
1148,-96.24125,-100.9732,-98.723045,-89.47635,-95.94229,-122.26612,-100.55021,-95.84453,-124.81473,-60.512352
1149,-92.07215,-102.190254,-100.762955,-103.85746,-97.02642,-89.37721,-95.000565,27.126837,-99.29729,49.12423
1150,-95.03088,-94.96909,-100.14175,-89.33117,-98.11747,-75.60167,-101.53339,17.545496,-108.44068,-82.97727
1151,-96.791985,-98.47454,-97.949165,-96.823845,4.3687205,32.509438,-100.735634,6.241754,-74.59363,-92.91273
1152,-99.2083,-89.991776,-99.204285,-92.43599,-100.045746,-42.157326,-96.2864,-72.37578,-78.67933,-10.920617
1153,-102.094246,-101.28399,-99.26032,35.104046,-100.018776,19.684902,-102.323746,43.860756,-23.473894,-87.45209
1154,-109.875534,-108.05983,-19.222984,-93.0638,-100.19788,26.181671,-102.86968,-94.98082,-100.47423,-9.583138
1155,-109.841705,-96.211815,-94.499275,-90.50672,-98.01941,-72.38952,-103.685074,40.226673,10.75611,-95.0034
1156,11.0333805,-99.30667,-98.514336,-98.796425,-94.362526,-93.51819,-102.15099,-106.082275,-103.994736,18.34794
1157,4.258826,-105.8513,-1.9459587,-90.30662,-97.23005,-93.81907,-98.71253,-104.31786,-83.85252,-79.437645
1158,1.7598648,-105.97955,-7.268432,-63.007397,-5.4764986,-79.37855,-99.28745,20.529417,-119.518715,35.9637
1159,-1.8897928,-105.22693,2.1644928,-83.98297,-92.70166,57.352745,-97.95103,8.798541,-118.95845,25.564684
1160,-102.610466,-97.85268,-101.20778,37.029068,-3.7855895,38.405857,-96.75953,-122.287094,-106.21488,-99.3131
1161,-101.458275,-103.88998,-100.7649,-83.907684,-6.8777394,-79.0524,-96.60606,-92.72315,-99.63848,-96.80844
1162,-101.25218,-103.39033,-97.39008,-77.76333,-99.55269,-76.36043,-95.48085,-95.181435,-95.132164,37.305443
1163,-100.56846,-98.50869,-99.13305,-62.95906,-98.37118,42.2521,-97.76043,-66.89501,-93.644356,-50.146008
1164,-97.16764,-101.89148,-96.72446,11.412415,-99.59063,-76.74139,-96.81397,-76.34276,-104.47503,-95.50528
1165,-119.73071,-100.89242,-100.74454,6.386344,-102.02907,37.47461,-98.66114,-99.59995,-97.16227,-88.46499
1166,5.581486,-95.41,-93.47769,13.399128,-100.50867,-80.34623,38.13702,-93.14342,-88.75032,-97.14422
1167,-102.2563,-101.97797,-91.95298,-92.13665,-98.711334,-64.232025,-89.67257,-101.61537,-112.95686,-100.13479
1168,-99.85674,-100.61334,-92.76566,-98.519325,-96.20294,-67.70184,-93.52623,-95.68399,-93.07994,-94.514
1169,-99.468765,-121.7949,24.469568,-71.20021,-89.69581,24.259733,-90.3362,55.57523,-130.86281,-77.37803
1170,-108.050644,-93.96492,20.314255,-81.750374,-90.71222,15.122723,-96.214386,-79.697784,-86.18222,-87.82649
1171,-94.09141,-98.213875,-96.97692,42.625732,-6.0285196,-75.92301,-96.230484,-97.7102,-133.34991,-83.79506
